"partID_given","partID","dyadID","gender_baseline","Progress","Duration","RecordedDate","DistributionChannel","day","gender","gender_6_TEXT","gate1","gate2","gate3","gate4","gate5","gate6","beds","vaccum","food","dishes","garbage","yardwork","pets","laundry","errands","cars","finances","events","calls","other_chores","fair_chores","satisfied_chores","homeschool","attention","worrying","activities","clothes","sick","getting_up","put_to_bed","discipline","reading","playing","picking_up","hygiene","dressing","comforting","feeding","other_childcare","fair_childcare","satisfied_childcare","wfibs1","wfibs2","wfibs3","covid_pres1","covid_pres2","covid_pres3","covid_pres4","covid_pres5","covid_pres6","qmi1","qmi2","qmi3","qmi4","comm1","comm2","comm3","comm4","comments","ResponseID","RecordedDate_lag","dist","first_sec","prob","rec_num","weekish","day_of_study","week","problems","ID_check","ResponseID_chr","obsid"
"","R_1hZ6dxD6XZIWiFa",33703379,"Man",100,277,2020-10-04 22:24:00,"smsinvite","Sunday","Man",NA,"Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Strongly disagree","Somewhat disagree","No","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Yes","No","No","No","Fair to both you and your partner","Somewhat satisfied","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Pretty much fair to me","Somewhat satisfied","Somewhat disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","No, all good! ",4,NA,NA,1,0,6,1,7,1,0,0,"4",471847299
"","R_8BcUxQKR92k20bn",33703379,"",100,392,2020-09-28 21:35:00,"smsinvite","Monday","Woman",NA,"Strongly agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Yes","No","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","Take my kids for their tutoring classes. 
","Pretty much fair to me","Very satisfied","Yes","Yes","No","Yes","No","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","None ","Very fair to me","Very satisfied","Strongly disagree","Strongly agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Somewhat true about me","Mostly true about me","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","None",2,NA,NA,1,0,1,1,1,1,0,0,"2",471847293
"","R_8BcUxQKR92k20bn",33703379,"Woman",100,349,2020-09-29 17:06:00,"smsinvite","Tuesday","Woman",NA,"Strongly agree","Somewhat agree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","No","Yes","No","No","None","Fair to both you and your partner","Somewhat satisfied","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Nothing more. 
","Slightly unfair to you","Somewhat dissatisfied","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Somewhat agree","None. ",7,NA,NA,1,0,2,1,2,1,0,0,"7",471847294
"","R_8BcUxQKR92k20bn",33703379,"Woman",100,764,2020-09-30 17:21:00,"smsinvite","Wednesday","Woman",NA,"Strongly agree","Somewhat agree","Somewhat disagree","Strongly agree","Somewhat disagree","Somewhat agree","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","No","No","None","Fair to both you and your partner","Somewhat satisfied","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Pretty much fair to me","Somewhat satisfied","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Somewhat agree","None",8,NA,NA,1,0,3,1,3,1,0,0,"8",471847295
"","R_8BcUxQKR92k20bn",33703379,"Woman",100,466,2020-10-01 19:08:00,"smsinvite","Thursday","Woman",NA,"Strongly agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","None. 
","Fair to both you and your partner","Somewhat satisfied","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","None. 
","Pretty much fair to me","Somewhat satisfied","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","None. 
",6,NA,NA,1,0,4,1,4,1,0,0,"6",471847296
"","R_8BcUxQKR92k20bn",33703379,"Woman",100,488,2020-10-03 10:34:00,"smsinvite","Friday","Woman",NA,"Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Neither agree nor disagree","Somewhat agree","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","No","No","No","None","Fair to both you and your partner","Somewhat satisfied","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","None ","Fair to both you and your partner","Somewhat satisfied","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","None
",1,NA,NA,1,0,5,1,5,1,0,0,"1",471847297
"","R_8BcUxQKR92k20bn",33703379,"Woman",100,701,2020-10-03 21:03:00,"smsinvite","Saturday","Woman",NA,"Strongly agree","Somewhat disagree","Somewhat disagree","Strongly agree","Neither agree nor disagree","Somewhat agree","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","No","No","No","None ","Pretty much fair to me","Somewhat satisfied","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","None","Fair to both you and your partner","Somewhat satisfied","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","None",4,NA,NA,1,0,6,1,6,1,0,0,"4",471847298
"","R_8BcUxQKR92k20bn",33703379,"Woman",100,421,2020-10-04 17:24:00,"smsinvite","Sunday","Woman",NA,"Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","No","No","None","Pretty much fair to me","Somewhat satisfied","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","None","Pretty much fair to me","Somewhat satisfied","Somewhat disagree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","None. ",5,NA,NA,1,0,7,1,7,1,0,0,"5",471847299
"","R_8BcUxQKR92k20bn",33703379,"Woman",100,565,2020-10-05 18:32:00,"smsinvite","Monday","Woman",NA,"Strongly agree","Somewhat agree","Neither agree nor disagree","Strongly agree","Neither agree nor disagree","Somewhat disagree","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","No","Yes","No","No","None ","Pretty much fair to me","Somewhat satisfied","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","None","Pretty much fair to me","Somewhat satisfied","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Somewhat agree","None. 
",3,2020-09-28 21:35:00,6.87291666666667,2,0,8,2,8,2,0,0,"3",471847300
"","R_3qqh6arRf4B3iwm",33706512,"",100,229,2020-09-28 22:37:00,"email","Monday","Man",NA,"Strongly agree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly agree","Strongly disagree","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Very fair to me","Very satisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Nonr","Pretty much fair to me","Very satisfied","Strongly disagree","Strongly agree","Somewhat disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","None",3,NA,NA,1,0,1,1,1,1,1,0,"3",471891155
"","R_3qqh6arRf4B3iwm",33706512,"Woman",100,875,2020-09-29 22:11:00,"email","Tuesday","Man",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Very fair to me","Very satisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Very fair to me","Somewhat satisfied","Strongly disagree","Strongly agree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Nothing",11,NA,NA,1,0,2,1,2,1,1,0,"11",471891156
"","R_3qqh6arRf4B3iwm",33706512,"Woman",100,473,2020-09-30 20:49:00,"email","Wednesday","Man",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Very fair to me","Somewhat satisfied","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","Yes","Yes","","Very fair to me","Very satisfied","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Nonr",13,NA,NA,1,0,3,1,3,1,1,0,"13",471891157
"","R_3qqh6arRf4B3iwm",33706512,"Woman",100,883,2020-10-01 18:19:00,"email","Thursday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Very fair to me","Very satisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Very fair to me","Very satisfied","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","",9,NA,NA,1,0,4,1,4,1,1,0,"9",471891158
"","R_3qqh6arRf4B3iwm",33706512,"Woman",100,476,2020-10-02 23:25:00,"email","Friday","Man",NA,"Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Pretty much fair to me","Somewhat satisfied","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","Yes","No","No","Pretty much fair to me","Very satisfied","Strongly disagree","Strongly agree","Somewhat agree","Somewhat disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","No",1,NA,NA,1,0,5,1,5,1,1,0,"1",471891159
"","R_3qqh6arRf4B3iwm",33706512,"Woman",100,384,2020-10-03 19:24:00,"email","Saturday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","None","Very fair to me","Somewhat satisfied","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Nonr","Pretty much fair to me","Very satisfied","Strongly disagree","Strongly agree","Somewhat agree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Nonr",5,NA,NA,1,0,6,1,6,1,1,0,"5",471891160
"","R_3qqh6arRf4B3iwm",33706512,"Woman",100,215,2020-10-04 23:55:00,"email","Sunday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Very fair to me","Very satisfied","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","None","Very fair to me","Very satisfied","Strongly disagree","Strongly agree","Somewhat disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Nnt",7,NA,NA,1,0,7,1,7,1,1,0,"7",471891161
"","R_3qqh6arRf4B3iwm",33706512,"Woman",100,690,2020-10-05 17:58:00,"email","Monday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","None","Fair to both you and your partner","Very satisfied","Yes","Yes","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","None","Very fair to me","Somewhat satisfied","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Nine",4,2020-09-28 22:37:00,6.80625,2,0,8,2,8,2,1,0,"4",471891162
"","R_3qqh6arRf4B3iwm",33706512,"Woman",100,1224,2020-10-06 20:14:00,"email","Tuesday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Nobe","Very fair to me","Very satisfied","No","No","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","None","Very fair to me","Very satisfied","Strongly disagree","Strongly agree","Somewhat disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","None",12,2020-09-29 22:11:00,6.91875,2,0,9,2,9,2,1,0,"12",471891163
"","R_3qqh6arRf4B3iwm",33706512,"Woman",100,202,2020-10-07 22:30:00,"email","Wednesday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","Yes","No","No","No","No","No","No","No","No","No","None","Very fair to me","Very satisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","Very fair to me","Somewhat satisfied","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","None",14,2020-09-30 20:49:00,7.07013888888889,2,0,10,2,10,2,1,0,"14",471891164
"","R_3qqh6arRf4B3iwm",33706512,"Woman",100,643,2020-10-08 22:34:00,"email","Thursday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","Yes","No","No","No","No","No","None","Very fair to me","Very satisfied","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","None","Pretty much fair to me","Very satisfied","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","None",10,2020-10-01 18:19:00,7.17708333333333,2,0,11,2,11,2,1,0,"10",471891165
"","R_3qqh6arRf4B3iwm",33706512,"Woman",100,879,2020-10-09 17:53:00,"email","Friday","Man",NA,"Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","No","No","Yes","Yes","No","No","Yes","No","No","No","Yes","No","No","none","Very fair to me","Very satisfied","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","none","Very fair to me","Very satisfied","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","none",2,2020-10-02 23:25:00,6.76944444444444,2,0,12,2,12,2,1,0,"2",471891166
"","R_3qqh6arRf4B3iwm",33706512,"Woman",100,338,2020-10-10 19:12:00,"email","Saturday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","Yes","No","No","Yes","No","Yes","No","Yes","No","No","No","No","Nonr","Very fair to me","Very satisfied","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Nonr","Very fair to me","Very satisfied","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat agree","Mostly true about me","Somewhat true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","None",6,2020-10-03 19:24:00,6.99166666666667,2,0,13,2,13,2,1,0,"6",471891167
"","R_3qqh6arRf4B3iwm",33706512,"Woman",100,410,2020-10-11 22:14:00,"email","Sunday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","None","Very fair to me","Very satisfied","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","None","Very fair to me","Very satisfied","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","None",8,2020-10-04 23:55:00,6.92986111111111,2,0,14,2,14,2,1,0,"8",471891168
"","R_pgTHZyy7ccG7DH3",33706512,"",100,368,2020-09-28 21:58:00,"email","Monday","Man",NA,"Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat disagree","Neither agree nor disagree","No","Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","Very fair to me","Very satisfied","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","Yes","No","Very unfair to you","Very satisfied","Somewhat agree","Strongly agree","Strongly agree","Somewhat disagree","Strongly agree","Somewhat disagree","Strongly disagree","Strongly agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Somewhat disagree","Strongly agree","Strongly disagree","Strongly disagree","No ",3,NA,NA,1,0,1,1,1,1,1,0,"3",471891155
"","R_pgTHZyy7ccG7DH3",33706512,"Man",100,642,2020-09-29 22:07:00,"email","Tuesday","Man",NA,"Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Very fair to me","Very satisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Pretty much fair to me","Somewhat satisfied","Strongly disagree","Somewhat agree","Somewhat agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","No",11,NA,NA,1,0,2,1,2,1,1,0,"11",471891156
"","R_pgTHZyy7ccG7DH3",33706512,"Man",100,796,2020-09-30 22:29:00,"email","Wednesday","Man",NA,"Neither agree nor disagree","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","No","No","No","No","No","No","No","No","No","No","No","No","No","","Pretty much fair to me","Very satisfied","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","Pretty much fair to me","Very satisfied","Strongly agree","Somewhat agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat agree","Not true about me","Not true about me","Not true about me","A little true about me","Strongly disagree","Strongly agree","Strongly disagree","Somewhat disagree","No",13,NA,NA,1,0,3,1,3,1,1,0,"13",471891157
"","R_pgTHZyy7ccG7DH3",33706512,"Man",100,181,2020-10-01 21:36:00,"email","Thursday","Man",NA,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","No","No","No","No","","Very fair to me","Very satisfied","No","No","No","Yes","No","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","None","Pretty much fair to me","Very satisfied","Strongly disagree","Somewhat agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Somewhat disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","None",9,NA,NA,1,0,4,1,4,1,1,0,"9",471891158
"","R_pgTHZyy7ccG7DH3",33706512,"Man",100,980,2020-10-02 23:53:00,"email","Friday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","None","Very unfair to you","Very dissatisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Nonr","Pretty much fair to me","Very satisfied","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Nonr",1,NA,NA,1,0,5,1,5,1,1,0,"1",471891159
"","R_pgTHZyy7ccG7DH3",33706512,"Man",100,2418,2020-10-03 22:24:00,"email","Saturday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat disagree","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Pretty much fair to me","Very satisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Very fair to me","Very satisfied","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Nonr",5,NA,NA,1,0,6,1,6,1,1,0,"5",471891160
"","R_pgTHZyy7ccG7DH3",33706512,"Man",100,458,2020-10-04 17:47:00,"email","Sunday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","No","No","No","No","No","No","None","Very fair to me","Very satisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","None","Very fair to me","Somewhat satisfied","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","None",7,NA,NA,1,0,7,1,7,1,1,0,"7",471891161
"","R_pgTHZyy7ccG7DH3",33706512,"Man",100,1449,2020-10-05 21:43:00,"email","Monday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","Yes","No","No","No","No","No","None","Very fair to me","Very satisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","None","Pretty much fair to me","Very satisfied","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Nine",4,2020-09-28 21:58:00,6.98958333333333,2,0,8,2,8,2,1,0,"4",471891162
"","R_pgTHZyy7ccG7DH3",33706512,"Man",100,255,2020-10-07 12:26:00,"email","Tuesday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No","None","Pretty much fair to me","Very satisfied","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","Yes","Idk","Very fair to me","Very satisfied","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","None",12,2020-09-29 22:07:00,7.59652777777778,2,0,9,2,9,2,1,0,"12",471891163
"","R_pgTHZyy7ccG7DH3",33706512,"Man",100,122,2020-10-07 18:48:00,"email","Wednesday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","No","Yes","No","No","No","No","None","Pretty much fair to me","Very satisfied","No","No","No","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","Yes","Yes","None","Very fair to me","Very satisfied","Strongly disagree","Strongly agree","Somewhat disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","None",14,2020-09-30 22:29:00,6.84652777777778,2,0,10,2,10,2,1,0,"14",471891164
